"","nameList","rating"
"4717","Kenichi Kiyomiya",1.874
"5458","Vicente Elberto Anasta",1.874
"5647","Rudolfs Mednis",1.872
"5516","Juan Sebastian Vivanco",1.87
"4969","Ryan Wolters",1.87
"5098","Nikola Gnjatovic",1.87
"4062","U Hillage",1.869
"89","John Barrett",1.869
"4944","Toshiaki Sakai",1.868
"5674","Hernando Jose Escurra Isnardi",1.867
"5198","Tyler Mayers",1.867
"5684","Irakli Metreveli",1.867
"4620","Juan Carlos Andrade",1.866
"3999","Phil Siviter",1.864
"1117","Ian Harris",1.864
"3716","George Deniau",1.864
"4281","Shanker Krishnan",1.861
"5571","Andres Bucaro",1.861
"5086","Goran Bosalevski",1.86
"4047","Audley Bell",1.86
"3671","Eduardo Gorostagia",1.86
"5384","Ali Ismaeel",1.859
"5022","Vladimir Margalitadze",1.859
"4886","Rainer Falenti",1.859
"4231","Sebti Bounaib",1.858
"5469","Dominic Pagon",1.858
"4705","Darren Kirk",1.857
"2802","Gabriel Montilla",1.857
"3791","Jihad Khouayess",1.856
"4869","Midodji Segbeaya",1.856
"4200","E Neemati",1.854
"2259","John Hui",1.853
"5436","Mikhail Biryukov",1.852
"264","Tarmo Jokinen",1.852
"4348","Bruno Capineri",1.851
"5680","Minhtuan Pham",1.851
"3606","L Weatherhog",1.85
"5672","Daniel Windahl",1.85
"4361","Shoichi Tatsuno",1.85
"4437","Jose Ayala",1.847
"5721","Philip Wilbert Major",1.845
"5685","Tadas Babelis",1.844
"5429","Charalampos Kapogiannis",1.844
"3637","Tony Pickard",1.844
"3384","Sergis Kyratzis",1.844
"5724","Matthew Foster Estwick",1.843
"649","Salvador Cabeza",1.842
"4585","Mark Long",1.842
"4675","Johan De Preter",1.842
"4644","Roselle Nilo Natividad",1.841
"4430","Jan Munch Soegaard",1.841
"5324","Roman Vogeli",1.84
"458","Thierry Brasseur",1.84
"534","Jose Castanon",1.839
"4923","Herve Grenier",1.839
"4749","Will Bull",1.838
"5382","Luis Javier Cuellar Contreras",1.838
"4276","Kristian Tammivuori",1.836
"3597","Bert Kearney",1.836
"3676","Lothar Lanz",1.835
"3217","Shahin Khaledan",1.833
"5719","Mykyta Mashtakov",1.832
"4512","Oscar Napout",1.832
"3777","Francois Pierson",1.831
"3328","Daniel Glancy",1.831
"4310","B Kronruge",1.83
"4838","Tetsuya Sato",1.829
"414","Francisco Truchi",1.829
"2649","Cristian Paiz",1.829
"5765","Yasitha De Silva",1.828
"2789","Tai Wei Liu",1.826
"5082","Sergei Samoseiko",1.826
"2391","Shahab Hassani Nafez",1.824
"3523","Jordi Munoz Abreu",1.823
"4584","Guillermo Minutella",1.821
"5341","Jose Zunino",1.821
"5250","Aziz Avganov",1.82
"4993","Graeme Foster",1.819
"4836","Stewart Doyle",1.819
"3673","Lance Lumsden",1.819
"5311","Oscar Rodriguez Sanchez",1.819
"5061","Sanjeev Tikaram",1.819
"3991","Jacky Wullur",1.817
"322","Julian Ganzabal",1.813
"5515","Mohsen Hossein Zade",1.812
"3798","Rene Ruzic",1.811
"3922","U Walsh",1.811
"3722","Issa Khodaei",1.811
"4889","Andrew Mclean",1.809
"5754","Xavier Lawrence",1.808
"5582","Tunde Segodo",1.808
"5761","Amir Hossein Badi",1.808
"5139","Dmitry Vlasov",1.808
"4678","Rotimi Akinloye",1.807
"989","Tetsu Kuramitsu",1.807
"3817","U Futternecht",1.807
"1804","Selvam Veerasingam",1.806
"4959","Adam Peterson",1.806
"3694","Pierre Dufour",1.805
"3639","John Williams",1.804
"1996","Christophe Boggetti",1.804
"607","Thompson Onibokun",1.804
"4451","Ricky Diaz",1.803
"4842","Kyrian Nwokedi",1.803
"4024","Ks Leung",1.803
"4421","C Mora",1.802
"5303","Enzo Pigola",1.802
"1014","Thomas Randby",1.801
"5018","Ivo Lagzdins",1.801
"406","Periclis Gavrilidis",1.801
"4858","Scott Gessner",1.8
"3654","Alan Frost",1.8
"3004","Benito Jose Suriano",1.8
"4837","Saleh Bushnaq",1.797
"5236","Tarek Ben Soltane",1.797
"5468","Sid Ali Akkal",1.797
"4314","Ola Hellgren",1.796
"4121","Yat Lung Ma",1.796
"4224","K Casey",1.794
"5024","Alexander Ofori",1.793
"4898","Rene Nicklisch",1.792
"4358","Gene Hamilton",1.792
"3858","John Burrman",1.792
"1591","Antoine Beugre",1.792
"3849","Leo Rolle",1.792
"3948","Cliff Mayne",1.791
"3866","Dick Johnson",1.791
"4122","Nur Gurak",1.791
"5192","Hayk Hakobyan",1.79
"803","Abdel Ghani Mohammed",1.79
"5121","Augusto Sanabria",1.788
"4780","Abdul Hakim Jteli",1.787
"8","Barry Phillips Moore",1.786
"3749","John Peckskamp",1.786
"5164","Serge Dakessian",1.785
"3770","Chuck De Voe",1.784
"250","Michal Lewandowski",1.784
"4826","Kodzo Apeti",1.783
"5302","Sergio Rojas",1.782
"5459","Gvidas Sabeckis",1.781
"5605","Kento Takeuchi",1.781
"1519","Alain Brichant",1.78
"4578","Yaman Esin",1.779
"3666","Mac Clafin",1.779
"5395","Candy Idoko",1.779
"1883","Kush Bhardwaj",1.778
"3733","Roy Sprengelmeyer",1.778
"538","Ir Hadiman",1.777
"4364","Gaston Escofet",1.777
"70","U Unknown",1.777
"4583","Albert Teo",1.776
"1533","Alaaddin Karagoz",1.775
"3967","Cedric Mason",1.775
"4211","B Larsen",1.774
"4255","Scott Shannon",1.774
"2733","Salifu Mohammed",1.773
"3723","Adrien Viviani",1.772
"5460","Andrei Ciumac",1.771
"5057","Jermaine Smith",1.768
"3910","Mario Laborde",1.766
"5718","Daniel Cukierman",1.766
"1429","Hajime Nihonmatsu",1.766
"5044","Steven Randjelovic",1.765
"3816","U Markoff",1.765
"5767","Peter August Anker",1.764
"3851","Pieter Soeters",1.764
"4894","Michael Shyjan",1.764
"4426","Joe Globisch",1.763
"4424","M Fallas",1.763
"3759","Robin Fry",1.763
"248","Eduardo Zuleta",1.762
"1831","Gil Kovalski",1.761
"3622","John Allgood",1.76
"4391","Celso Sacomandi",1.758
"5239","Shahzad Khan",1.758
"4112","Justin Obront",1.757
"3357","Juan Borba",1.756
"2668","Kwasi Ahenkora",1.755
"4796","Jin So Lee",1.754
"5122","Kerlin Leon Zamora",1.754
"3610","Henry Ladyman",1.753
"4925","Sebastien Hette",1.753
"5019","Hector Nevares",1.752
"4909","Adel Al Shatti",1.751
"5492","Gino Meeuwsen",1.75
"4648","Karim Fliss",1.75
"4444","Shinichi Nishino",1.749
"308","Josef Stabholz",1.749
"4548","Abdul Rahman Ramlal",1.749
"5615","Quang Huy Ngo",1.749
"5649","Dmitrii Baskov",1.748
"5305","Thomas Drouet",1.747
"5622","Dinko Halachev",1.745
"5725","Anthony Susanto",1.745
"4841","Christian Collange",1.744
"5357","John El Khoury",1.744
"3911","Louis Hsu",1.744
"5360","Paris Gemouchidis",1.741
"1690","Shigeru Ota",1.739
"4237","Kasper Rud",1.738
"3794","Abdul Rahman Bakar",1.737
"4241","Chana Techasen",1.736
"4510","Jan Svensen",1.736
"5298","Tobias Klein",1.735
"142","Anthony Bull",1.734
"3751","David Mehl",1.734
"3860","Eric Baer",1.733
"5421","Nodar Itonishvili",1.733
"5081","Lavaughn Munroe",1.733
"2578","Hussain Al Ashwak",1.732
"4005","Gene Russo",1.732
"3821","U Bahr",1.731
"5392","Mohamed Redha Ouahab",1.731
"2879","Juan Sebastian Langton",1.731
"877","Mustapha Dislam",1.731
"4984","Sofiane Rais Ali",1.73
"5510","Mike Vermeer",1.729
"5549","Anas Fattar",1.729
"5161","Antonio Van Grichen",1.729
"5577","Jaan Kononov",1.729
"3700","Jost Remmert",1.729
"5350","Damion Johnson",1.729
"4619","Elias Bramly",1.728
"5200","Dannio Yahya",1.727
"4529","Manuel Rodriguez",1.727
"674","Bulent Altinkaya",1.726
"3861","Geoff Macdonald",1.725
"5114","Joji Miyao",1.724
"4849","Juan Rios",1.724
"5123","Vasuthevan Ortchuan",1.723
"3638","Edward Beards",1.722
"600","Finn Dag Jagge",1.721
"4863","Asaf Raja",1.717
"798","Carlos Alvarado",1.716
"869","Ilan Sher",1.716
"3779","Miecyslav Rybarczyk",1.714
"2938","Jesus Francisco Felix",1.712
"5464","Valentin Dimov",1.711
"5047","Roland Theisen",1.711
"4400","Thomas Furst",1.711
"5088","Federico Camacho",1.711
"4296","Jeff Twist",1.71
"4994","Goran Popov",1.71
"5427","Eleftherios Christou",1.71
"271","Hussain Akbari",1.709
"2998","Rafael Arevalo",1.708
"4320","Serge Gramegna",1.707
"4190","D Gueddes",1.706
"680","Duy Bao Ta",1.705
"4127","Yashvin Shretta",1.705
"5014","David Salvador Estepa",1.703
"5507","Felipe Rios",1.703
"738","Joao Lagos",1.703
"5715","Alexander Merino",1.702
"2816","Irakli Ushangishvili",1.701
"4937","Sergei Baranov",1.7
"4521","M Arenzon",1.699
"1924","Dermot Sweeney",1.698
"3795","Suresh Melvani",1.697
"5764","Muhammad Althaf Dhaifullah",1.696
"4569","Ichiro Nakanishi",1.696
"5426","George Kallis",1.695
"5246","Gwinyai Chingoka",1.695
"4871","Mohammed Rahizam Abdul Rahim",1.693
"3757","Carlos Schettwein",1.69
"1682","Hassan El Arousy",1.69
"1511","Peter Lindgren",1.689
"5050","Irakli Kunchulia",1.689
"5383","Yasir Khan",1.688
"2515","Anoosha Shahgholi",1.688
"4141","Mustafa Gencsoy",1.688
"4504","Francisco Arrellaga",1.688
"461","Remzi Aydin",1.687
"72","Michael Hickey",1.687
"4069","Ron Lehrner",1.687
"3685","Marco Gilardelli",1.687
"1390","Thierno Ly",1.682
"3120","Razlan Rawi",1.682
"3619","Stanley Ellis",1.681
"5346","Dekel Valtzer",1.68
"4754","Ian Peter Budge",1.68
"4125","Quoc Tuan Dinh",1.679
"5508","Sami Ghorbel",1.679
"1974","Jayendra Wijeyesekera",1.679
"3859","Bob Brien",1.677
"5774","Yassir Kilani",1.677
"4429","Andrzej Wisnieski",1.677
"3605","J May",1.677
"249","Claude De Gronckel",1.674
"351","Raymundo Deyro",1.674
"3768","Eduardo Soriano",1.673
"4188","Harvey Spiegel",1.672
"5353","Igor Chaldounov",1.672
"4961","Carlos Martin Navarro Vergara",1.671
"5186","Trevor Spracklin",1.671
"5451","Dario Acosta",1.671
"4549","Victor Caballero",1.67
"3662","Mario Obando",1.67
"5578","Marek Marksoo",1.668
"4829","Jerry Williams",1.667
"559","Abou Berthe",1.667
"5638","Julian Saborio",1.661
"4433","Peter Macdonald",1.661
"5726","Hei Yin Andrew Li",1.66
"5034","Paul Harsanyi",1.657
"4673","Henry Somerville",1.657
"2257","Isaac Tetteh Quaye",1.655
"4390","Martin Goldberg",1.655
"4995","Larbi Rharnit",1.654
"5033","Teo Susnjak",1.653
"3677","Jaime Subirats",1.653
"4259","D Savid",1.652
"4739","Mehdi Ben Ismail",1.652
"603","Najdo Abou Hassoun",1.652
"5154","Tigran Martirosyan",1.651
"1526","Ioannis Kabakoglou",1.651
"4615","Miloud Doumbia",1.651
"3003","Edgar Hernandez Perez",1.649
"5133","Jorge Tejada",1.648
"5495","Adrian Forberg Skogeng",1.648
"1921","Tung Yi Kho",1.647
"4055","U Tovey",1.647
"3734","Vic Rollins",1.647
"3987","Tau Luu",1.647
"4117","Kemal Anbar",1.646
"4043","K Shimamura",1.646
"3625","Myron Franks",1.645
"4126","Selim Rana",1.644
"3322","Luciano Ramazzini",1.643
"2328","Syed Nasir Sherazi",1.643
"1778","Hervoje Eterovic",1.643
"4765","Tertius Reynders",1.642
"1388","Abdel Majid Soudani",1.639
"4573","Kenzo Ukon U004",1.637
"5588","Vijayant Malik",1.637
"4875","Teza Simunyola",1.637
"5489","Cyril Jacobe",1.637
"1698","Dawood Dawoodian",1.637
"3655","Keith Arejo",1.636
"4116","Eduardo Gorostiaga",1.635
"4820","Lionel Eli",1.634
"457","Yehoshua Shalem",1.632
"2724","Gwinyai Tongoona",1.632
"4821","Carlos Roberto Paez",1.632
"4336","Roberto Meneschincheri",1.632
"5364","Petros Baghdatis",1.631
"4487","Joel Hoffman",1.631
"4271","Fouad Kamel Boudjemline",1.631
"4273","Jean Pierre Richer",1.63
"807","James Mcardle",1.63
"4575","Madhusudhan Nair",1.629
"4319","Luis Felipe Silva",1.629
"3811","Piet Veentjer",1.629
"3978","Fu Shun Tang",1.628
"5463","Philippos Tsangaridis",1.627
"3598","Takesji Tsujimoto",1.626
"1452","Mahader Hassan",1.624
"5665","Marvin Moeller",1.62
"5165","Jamal Darmadi",1.62
"4568","Shoichi Horiuchi",1.62
"2106","Mark Markov",1.62
"3668","Jack Darrah",1.619
"5248","Nigel Badza",1.618
"4965","Gitanas Mazonas",1.615
"3275","Wisnu Adi Nugroho",1.615
"4144","Selim Var",1.614
"338","Andrzej Licis",1.614
"5021","Rafael Goscinny",1.613
"3727","Billy Yap",1.611
"3370","Warit Sornbutnark",1.61
"5749","Emil Reinberg",1.609
"5166","Juan Carlos Gonzalez",1.609
"4468","Peter Hannon",1.607
"213","Denis Grozdanovitch",1.606
"5030","Michael John Misa",1.606
"2803","Ricardo Gonzalez Diaz",1.605
"3721","Jan Hajer",1.605
"5526","Nikolai Fidirko",1.604
"4233","Colon Nunez",1.603
"1884","Norbert Oduor",1.603
"5058","Jesse Smatt",1.602
"3789","Francois Godbout",1.6
"3814","Andrew Rae",1.599
"4394","J Gordon",1.599
"4508","Paul Hoffmann",1.599
"5723","Justin Lunn",1.598
"4688","Giovanni Lelli Mami",1.597
"3793","Epaminondas Argyriou",1.596
"5348","Elvis Henry",1.595
"671","Habib Saleh",1.595
"5083","Jean Kome Loglo",1.594
"4313","Gewan Maharaj",1.594
"5093","Juan Francisco Barragan",1.593
"1799","Hani Al Ali",1.593
"5226","Leroy Tujeehut",1.593
"3884","James Ferguson",1.592
"3702","Matthias Mauritz",1.592
"3901","Maurizio Bonaiti",1.591
"5065","Sergei Petrouchevsky",1.59
"4291","Carlos Lopez",1.59
"5513","Alberto Emmanuel Alvarado Larin",1.589
"4261","B Renault",1.588
"3960","Robert Clarke",1.588
"3900","Rob Cadwaller",1.588
"4940","Ju Min Lam",1.588
"742","Gustavo Stapf",1.588
"5681","Dac Tien Nguyen",1.586
"1243","Rudy Foo",1.586
"3675","Rauno Suominen",1.585
"1920","Ramayah Ramachandran",1.584
"4777","Chee Leong Wong",1.584
"666","Bien Dimalanta",1.584
"5414","Rami Osman",1.583
"4452","Nigel Sears",1.579
"4907","Emmanuel Paddi",1.577
"4111","H Sheridan",1.576
"2132","Kim Huat Khoo",1.575
"4064","Robin Scott",1.573
"4092","Bill Drake",1.572
"5125","Adam Jaya",1.572
"5462","Nemanja Kontic",1.572
"3820","U Hamza",1.571
"5315","Stanislav Bykov",1.57
"3810","Evert Schneider",1.565
"4151","Vartan Tetikbas",1.563
"4312","Grant Golden",1.557
"5152","Victor Ribas",1.556
"4505","Adrian Clarke",1.555
"4042","Bryan Borea",1.555
"2045","Terence Chia",1.555
"5159","Mohammed Rajan Sundera Karuppiah",1.555
"736","Nicolas Kelaidis",1.553
"2455","Seyed Akbar Taheri Rahaghi",1.553
"4119","Ny Hy",1.553
"1681","Robert Dolan",1.552
"5079","Philip Gubenco",1.551
"3787","Jon Erik Ross",1.55
"4302","P Gerads",1.55
"4267","Paul Smith",1.549
"4253","C Sakolsky",1.547
"4008","Noel Callaghan",1.547
"2536","Hazuan Hizan",1.547
"4193","Tom Fontana",1.546
"5375","Roberto Maytin",1.545
"2322","Sean Karam",1.544
"5174","Emin Agaev",1.543
"4147","Ziya Isikustun",1.542
"5354","Vitaliy Pavlov",1.542
"5023","Nortay Dowuona",1.541
"4257","Jorge Todero",1.54
"3802","Bud Guion",1.54
"5275","Favel Antonio Freyre Perdomo",1.54
"4225","David Epstein",1.538
"5155","Davit Babayan",1.538
"1989","Emad Abou Hamdeh",1.538
"4734","Patrice Baker",1.538
"3994","Widyo Tetuko",1.537
"1923","Christopher Gatt",1.537
"5682","Andreas Bjerrehus",1.537
"4445","Naomi Uemura",1.535
"4243","Olav Abrahamsen",1.534
"5052","Christopher Lai",1.532
"515","Ahmed Ben Omar",1.532
"5094","Philippe Lacombe",1.531
"5342","Leonardo Ramirez",1.531
"4335","H Hsu",1.531
"1449","Alkis Papamichael",1.53
"4029","William Koo",1.53
"2593","Nomi Qamar",1.527
"4448","Toyokazu Tomogane",1.525
"4393","P Rickey",1.522
"3667","Butch Palmer",1.522
"4283","Sergei Leonjuk",1.521
"1696","Wai Yaw Liu",1.52
"3225","Gabriel Flores Ruiz",1.52
"3679","Gianni Capozza",1.519
"5240","Inam Gul",1.519
"5056","Mubarak Al Tobaishi",1.518
"4026","K Tsui",1.518
"4083","Harutyun Sofyan",1.517
"4867","Loucas Christophides",1.515
"579","U Lyndon",1.515
"5642","Nour Nehme",1.514
"5368","Tim Goransson",1.514
"3735","Bob French",1.514
"3102","Jalil Khan",1.514
"5228","Daniel Isaza",1.513
"5361","Lauri Kiiski",1.512
"5678","Syed Mohd Agil Syed Naguib",1.51
"5308","Terence Nugent",1.509
"5416","Jason Engelhardt",1.509
"4076","Nick Boyne",1.508
"4316","Abraham Sojo",1.506
"5286","Takahiro Ittogi",1.505
"4790","Ola Jonsson J092",1.504
"4384","Liu Shuhua",1.504
"5025","Tawfiq Moafa",1.502
"4649","Victor Pereira",1.5
"4635","Philippe Koffi",1.5
"5758","Rafael Eduardo Gonzalez Retana",1.5
"2813","Musaad Al Jazzaf",1.5
"4369","Yassine Amier",1.499
"4987","Duane Williams",1.499
"2946","Ahmad Rabeea Muhammad",1.498
"4486","Kaoru Maruyama",1.497
"3373","Ognian Kolev",1.496
"4911","Ganiyu Adenekan",1.495
"4494","Wes Horskins",1.495
"1786","Jean Jacques Kouassi",1.494
"3682","Allan Skelton",1.494
"4628","Fabio Di Mauro",1.491
"2821","Scott Willinsky",1.49
"5417","Roman Margoulis",1.49
"4679","Adel Brahim",1.49
"5639","Ignaci Roca",1.488
"4074","Robert Nelson",1.487
"5055","Khaled Al Haji",1.487
"3895","Fred Blatter",1.487
"4232","Moussa Said",1.485
"5455","Brandon Burke",1.483
"3689","Francesco Giordano",1.482
"5651","Egor Matvievici",1.482
"4507","Selvarajoo Selvarajoo",1.482
"3850","Alberto Laborde",1.48
"3688","Michele Pirro",1.48
"4513","Raouf Ben Farhat",1.476
"4618","Hassan Soudani",1.476
"5038","Andres Schneiter",1.475
"4129","Wai Ching Lee",1.474
"1604","Yavuz Erkangil",1.473
"3983","Rich Hillway",1.473
"4427","M Harner",1.472
"4522","Bruno Renoult",1.465
"5028","Dickson Ogu",1.464
"3725","Alain Manigley",1.463
"4070","Zainuddin Meah",1.462
"5643","Dawood Sayed Hashim",1.46
"814","Prasert Kaiman",1.459
"5584","Markus Kerner",1.459
"4827","Mensah Gbeboume",1.458
"4063","U Pickthall",1.457
"5156","Elmar Gerth",1.457
"3678","Alfredo Acuna",1.454
"3697","Bryan Burrell",1.453
"4840","Tawfik Al Ibrahim",1.453
"702","Umit Center",1.452
"4388","O Issara",1.448
"3898","Rob Danner",1.448
"4738","Anthony Navarrosa",1.446
"4373","Jose Cordeiro",1.446
"4873","Thierry Neiens",1.445
"2883","Karim Alayli",1.441
"3718","Adrian Pena",1.44
"2778","Lefteris Alexiou",1.44
"5277","Mohammed Noor Noordin",1.438
"4596","Mark Greenan",1.438
"5432","Cesar Escobar Serrano",1.436
"4178","Poh Seng Tan",1.436
"4118","Enrique Andrade",1.434
"5409","Mahmoud Nader Al Baloushi",1.434
"5587","Ranjeet Virali Murugesan",1.433
"4189","R Kiesling",1.43
"3790","Ahmed Ramadan",1.427
"3915","Ranjan Wattegedera",1.427
"5265","Mario Alberto Cayo",1.427
"1880","Rohan De Silva",1.427
"5304","Pfungwa Mahefu",1.426
"3916","Neville Senaratne",1.426
"5546","Christos Hadjigeorgiou",1.423
"4270","A El Ghani",1.422
"5454","Christopher Lawson",1.42
"3993","V Sison",1.419
"602","Arif Kocak",1.415
"4051","Matthew Rowe",1.412
"3813","U Zollner",1.412
"4903","Marinos Baghdatis",1.412
"4518","Fredrick Pahlett",1.412
"4730","Pierre Moudourou",1.411
"4120","Hans Rusli",1.409
"4612","Yannos Hadjigeorgiou",1.408
"1800","Khaled Al Foudari",1.407
"4277","Arsenio Marta",1.406
"5274","Rachid Baba Aissa",1.406
"2123","Zulfiqar Ahmed",1.406
"5145","Patricio Arquez",1.405
"4834","Mike Amoah",1.405
"5763","Michel Saade",1.404
"5163","Rodrigo Gabriel",1.403
"5568","Josko Topic",1.402
"279","Sultan Aman Azman",1.401
"1973","Hira Lal Rahman",1.399
"5488","Claudio Dias Conduto",1.398
"3913","Oscar Chiarella",1.396
"3912","Charles Chang",1.394
"4891","Constantinos Efremoglou",1.393
"4839","Khalid Hussain Fitiani",1.393
"4140","Bedri Baykam",1.392
"4207","V Popanen",1.39
"5720","Illia Biloborodko",1.389
"3738","Andre Cote",1.389
"5640","Pablo Nunez",1.389
"4939","El Hadj Diedhiou",1.387
"3855","Song Kean Tan",1.386
"5203","Alexandru Andronachi",1.385
"5310","Charles Irie",1.383
"3614","Peter Mockler",1.382
"5673","Francisco Yim Kim",1.38
"3643","Paul Cranis",1.38
"5307","Oskar Saarne",1.378
"5514","Jean Marc Bazanne",1.377
"3211","Luis Delgado",1.376
"3943","Mike Prineas",1.376
"5231","Kenneth Tuilier Curco",1.375
"5026","Mark Ferreira",1.374
"4470","Suresh Menon",1.373
"3968","Carlos Suero",1.372
"3737","Hector Gonzalez",1.372
"4865","Craig Smith",1.372
"4685","Hrage Magarian",1.37
"5406","Abdulla Hajji",1.37
"4036","Larry Moody",1.369
"3600","Peter Oatey",1.368
"4113","K Reid",1.366
"4581","Stefan Kinsch",1.366
"4731","Asif Karim",1.365
"3067","Khalid Al Nabhani",1.363
"4901","Noureddine Mahmoudi",1.362
"5683","Giorgi Javakhishvili",1.36
"4598","Kazuya Morita",1.358
"3809","Christopher Wolff",1.356
"5551","Anthony Marshall",1.356
"4683","Kaya Saydas",1.356
"4299","Alvaro Margets",1.354
"204","Jean Pierre Olivier",1.351
"4059","U Lidgey",1.351
"4037","Carlos Feldstedt",1.35
"5167","Juan Pablo Barboza",1.347
"5029","Yuan Xiong Hui",1.346
"3852","Fong Ling",1.345
"1879","Ifthekar Sardar",1.345
"4093","Ben Bishop",1.344
"3615","John Blizzard",1.341
"4449","Takanobu Fujii",1.34
"5387","Ali Ghareeb",1.34
"703","Cahit Atas",1.338
"1596","Gordon Asciak",1.338
"3848","Beyazit Anbar",1.338
"4068","Peter Ledbetter",1.337
"3853","Kenneth Tsui",1.336
"5126","Rolando Ruel",1.333
"3657","Keith Reynolds",1.332
"4352","Bullus Hussaini",1.331
"276","Frithjof Prydz",1.331
"1777","Oscar Blacutt",1.33
"4025","Alan Ho",1.329
"4547","Shi Qin Li",1.328
"3840","Pedro Loewe",1.324
"5418","Philippe Grandjean",1.321
"3670","Gardnar Mulloy",1.32
"1919","Bader Mohammed Almuqail",1.32
"4831","Fabio Sical",1.32
"4803","Yuval Hirsch",1.318
"4934","Allan Cooper",1.313
"3824","R Garmany",1.313
"4216","U Calle",1.31
"3604","R Harvey",1.309
"4149","Ali Gorec",1.308
"4524","Marcelo Grassi",1.308
"1389","Nagy Kabaz",1.304
"3914","Joseph Offenheim",1.298
"1314","Frank Sebaratnam",1.294
"5157","Raoul Behr",1.292
"5456","Christian Saravia",1.291
"5533","Jabor Al Mutawa",1.291
"5169","Lays Salim",1.29
"4642","Shoukry Srourian",1.288
"604","Khoder Issa",1.288
"2251","Othman Al Anazi",1.286
"4613","Mike Van Kauvenbergh",1.285
"2874","Henry Estrella",1.278
"5652","Jad Ballout",1.276
"4057","U Bond",1.273
"5124","Mohammed Nazreen Fuzi Nasruddin",1.273
"4582","Joao Maio",1.27
"2131","Chee Yen Chen",1.268
"3746","Joe Foley",1.264
"4536","Ron Dutton",1.263
"605","Tahsin Gursoy",1.263
"4682","Neil Rajapakse",1.261
"4676","Alvaro Garron",1.254
"4779","Khaled Ezankouli",1.253
"4463","Anatol Navrotchi",1.251
"4095","Bob Folz",1.249
"4616","Chareonchai Tritilinant",1.247
"4684","Tan Ah Peng",1.246
"4811","William Kyriakos",1.245
"675","Kevin Menton",1.245
"5675","Abdulrahman Alawadhi",1.238
"5769","Ainius Sabaliauskas",1.237
"4546","Martin Aguirre",1.233
"4991","Mark Schembri",1.232
"4601","Stephan Bienz",1.231
"5109","Diego Camacho",1.228
"4128","Mohammed Akbar Baba",1.228
"2449","Jerry Joseph",1.228
"4551","Metin Gurel",1.224
"2327","Asim Shafik",1.224
"4900","Noujeim Hakimi",1.223
"4681","Daryl Delicata",1.222
"5431","Sulaiman Al Rawahi",1.222
"5031","Ee Wei Tan",1.222
"5393","Mehdi Bouabbane",1.22
"4239","Pascal Genevo",1.22
"4647","Jilani Bouhafa",1.22
"4808","Sergej Skakun",1.219
"5356","Antoine Breikeh",1.218
"4910","Abdullah Al Mahmeed",1.217
"5242","Davin Russell",1.215
"4997","Maurizio Capello",1.213
"3632","Fabrizio Matteoli",1.205
"5090","Jean Max Mangones",1.204
"3724","Andres Vatrican",1.203
"4773","Alexander Schad",1.201
"4206","A Simmons",1.199
"4516","Arjun Perera",1.198
"5313","David Josepa",1.197
"3362","Seanon Williams",1.192
"4146","Oguz Eroglu",1.192
"5084","Shan Jiang",1.186
"4989","Ognen Nikolovski",1.184
"4467","Inam Ul Haq",1.184
"3985","A Uehara",1.182
"5195","Peit Hein Boekel",1.178
"3972","Van Minh Duong",1.177
"5539","Aymeric Mara",1.175
"5170","Yazan Al Kasim",1.175
"2402","Nasser Ghanim Al Khulaifi",1.173
"4600","Takeshi Murakami",1.172
"4737","Melvin Pereira",1.172
"4835","Kuen Yiep Ho",1.17
"4543","Kamel Harrad",1.169
"4908","Selim Ben Hadjali",1.168
"5471","Hassan Al Mousa",1.166
"4124","Fernand Claude",1.165
"5358","Georgio Bedran",1.163
"2572","Sergei Cuptov",1.16
"1772","Faisal Rahman",1.159
"1991","Yang Tat Lim",1.159
"3949","John Stefanki",1.158
"4788","Abdullah Al Khalil",1.156
"5227","Joel Allen",1.151
"4636","Phivos Zachariades",1.15
"4743","Mounged Bouhassoun",1.144
"4286","Osuma Nakamura",1.144
"5229","Dilshod Sharifi",1.143
"4152","Murat Gurler",1.143
"5092","Diadji Ka",1.142
"4150","Orhan Atas",1.139
"4145","Cumhur Ongen",1.126
"5670","Adam Hornby",1.125
"3753","Fred Mcnair Iii",1.119
"4181","Yung Yan Lin",1.11
"5576","Naser Al Obaidly",1.109
"4506","Chi Yuen Pang",1.108
"5490","Ariez Elyaas Deen Heshaam",1.103
"5470","Tyler Chin",1.099
"1781","Abdul Rahman Shehab",1.093
"5199","Ivor Grazette",1.093
"5201","Fadi Youssef",1.089
"3974","Jean Brucher",1.084
"5512","Andres Weisskopf",1.084
"5233","Juan Carlos Rebaza Lozano",1.074
"5554","Rafa Orantes",1.069
"5046","Dentry Mortimer",1.069
"5388","Gilbert Wong",1.068
"4321","Hakki Ozgenel",1.067
"5646","Maxim Bulat",1.062
"5349","Jorge Villanueva",1.061
"4278","Marcos Klensch",1.058
"5234","Jose Antonio Velazquez",1.058
"5486","Sebastian Moreno",1.052
"5428","Konstantinos Mikos",1.051
"3607","R Sellick",1.049
"4180","Den Wen Lin",1.049
"4238","Marc Weitzel",1.045
"4143","Nezih Gunal",1.034
"4142","Ahmet Gencsoy",1.034
"4553","G Irshai",1.031
"1013","Jan Jilemnicky",1.026
"3617","Gaylard Dunn",1.023
"4789","Peter Orwa",1.022
"4622","Simon Robinson",1.021
"3179","Abd Hazli Bin Zainuddin",1.014
"4787","Aymen Ibrahim Al Ashwak",1.011
"3992","U Ardianto",1.011
