"","nameList","rating"
"4738","Johan De Preter",1.9986
"1733","Kojo Atiso",1.9976
"4200","Milos Dimitrijevic",1.9974
"3626","O Worley",1.9971
"2300","Jicham Zaatini",1.9969
"5057","Ryan Wolters",1.9962
"331","Peter Burwash",1.9945
"4026","Mitch Sprengelmeyer",1.9942
"990","Nobuya Tamura",1.9941
"4457","G Halabi",1.9936
"1808","Jose Medrano",1.993
"4291","Rodrigo Ramirez",1.9928
"1488","Hisham Nasser",1.9926
"3138","Ariel Behar",1.9922
"4610","Nicholas Sido",1.992
"3173","Sebastien Vidal",1.9918
"4711","Atlihan Binoz",1.9917
"3697","Roberto Valerio",1.9916
"5315","Zibusiso Ncube",1.9914
"4441","Brett Hibbert",1.9908
"4080","Audley Bell",1.9908
"5823","Roman Hassanov",1.9894
"4753","Brian Gyetko",1.9894
"4957","Gaurav Natekar",1.9892
"3005","Photos Kallias",1.989
"5036","Toshiaki Sakai",1.9888
"3807","D Belesson",1.9875
"5754","Hao Sheng Koay",1.9873
"3512","Simen Sunde Bratholm",1.9868
"3930","Peter Soeters",1.9865
"342","David Brown",1.9863
"3801","Steve Cornell",1.9862
"2774","Olivier Sajous",1.9858
"2239","Sacha Thoma",1.9857
"5065","Sandeep Kirtane",1.9853
"4834","Mario Carnevale",1.985
"3048","Aditya Hari Sasongko",1.985
"975","Jose Andrade",1.9845
"4976","Sadri Gueche",1.9836
"1234","Rocky Royer",1.983
"719","Fabian Barriola",1.9827
"3974","U Hamilton",1.9826
"4468","Tim Siegel",1.9826
"4524","Haruhiko Matsunaga",1.9822
"3897","Peter Fletcher",1.9817
"5155","Sergei Samoseiko",1.9816
"2286","Toufiq Zhalan",1.9814
"5373","Zach Dailey",1.9808
"1731","Sunny Liu",1.9807
"1840","Andres Alarcon",1.9806
"1203","George Kalovelonis",1.9802
"534","A Macdonald",1.98
"4258","Joe Garcia",1.9799
"3294","Ji Sung Nam",1.9793
"4079","John Lucas",1.979
"5395","Augusto Ricciardi Castelli",1.9787
"4396","Ramiz Akhmerov",1.9786
"4940","Scott Gessner",1.978
"843","Sergio Cruz",1.9775
"4139","Keith Brebnor",1.9773
"3893","Ray Keenan",1.977
"5272","Nuno Matias",1.977
"244","Tom Christensen",1.9769
"2108","Sebastien Graeff",1.9744
"75","Luis Bruguera",1.9744
"4676","Thierry Grin",1.9739
"5563","Rares Cuzdriorean",1.973
"5008","Jong Woong Yoon",1.9713
"804","Chang Nam Ju",1.9712
"4405","Martin Lorenzoni",1.9701
"4056","D Robert",1.9697
"1047","Max Franklin",1.9691
"4175","A Whittaker",1.9683
"4160","Bill Wright",1.9672
"4377","Asher Kahn",1.9672
"1412","Ferenc Zentai",1.9668
"4774","Hatem Debbeche",1.9663
"5287","Emin Agaev",1.9657
"470","Salomon Velasco",1.9652
"2271","Andrian Raturandang",1.965
"793","Jim Boyce",1.9649
"5001","Nicholas Malcolm",1.9648
"4115","Garry Slater",1.9641
"3782","David Mehl",1.9641
"4461","Mario Delgado",1.9631
"3905","R Blanco",1.9629
"4550","Edvaldo Oliveira",1.9627
"1768","John Sobel",1.9624
"3256","Vimuktha De Alwis",1.961
"5493","Kirati Siributwong",1.9609
"5654","Andres Bucaro",1.9603
"4456","Jan Munch Soegaard",1.9596
"5067","Min Kyu Han",1.9588
"2295","Jose Baires",1.9588
"5808","Geoffrey Blancaneaux",1.9587
"4009","Thomas Lynch",1.9583
"5391","Tobias Klein",1.9581
"5675","Jacob Coenraad De Klerk",1.9579
"5041","Aleksandar Kitinov",1.9579
"4365","Serge Gramegna",1.9574
"2771","Tai Wei Liu",1.9559
"5275","Zsolt Tatar",1.9558
"4297","K Casey",1.9558
"5383","Hyun Joon Suk",1.9557
"5836","Alex Fairbanks",1.9556
"4614","Francois Servelle",1.9553
"4082","Richard Finger",1.9526
"2430","Pavel Baranov",1.9524
"1629","Shovon Jamaly",1.9522
"4158","Buddy Gallagher",1.9508
"270","Senaka Kumara",1.9502
"4920","Bruce Steel",1.9496
"3839","Boris Breskvar",1.9495
"2433","Sandor Martinez Breijo",1.9486
"5028","Sven Koehler",1.9484
"1199","Miguel Soares",1.9484
"5743","Manuel Castellanos",1.9483
"3997","Jack D Neer",1.948
"3097","Martijn Van Haasteren",1.9475
"1882","Lionel Kemajou",1.947
"3833","U Stebler",1.9464
"3460","Hans Hach Verdugo",1.9453
"3899","Osamu Ishiguro",1.9449
"3465","Sebastian Arcila",1.9442
"2580","Tsolak Gevorgyan",1.9441
"5167","Nikola Gnjatovic",1.9441
"3772","Al Bunis",1.9434
"4085","Mohammed Arif Elahi",1.9431
"4273","J Fairchild",1.9431
"5454","Henry So",1.9428
"3672","Brian Stephenson",1.9428
"3790","Peter Holenstein",1.9427
"5564","Haluk Akkoyun",1.9427
"217","Ernie Mccabe",1.9425
"329","Jon Hainline",1.9424
"3297","Ugo Nastasi",1.9418
"4305","Tom Fontana",1.9416
"4590","Rodney Crowley",1.9413
"3650","Tony Pickard",1.9409
"5191","Yari Bernardo",1.9404
"3832","Jose Cordon",1.9398
"5670","Josko Topic",1.9397
"5026","Herve Grenier",1.9396
"89","John Barrett",1.9387
"5329","Andrew Carlson",1.9379
"3223","Gonzales Austin",1.9372
"3733","Julio Moros",1.9369
"5368","G Jones",1.9367
"3877","Fernando Demattei",1.9364
"3677","Steve Stockton",1.9362
"3694","Tomas Gonzalez",1.9359
"293","Yong Ho Chung",1.9351
"3875","Bud Guion",1.9351
"837","Houcine Saber",1.9345
"3633","Horst Ritter",1.9343
"3749","Franco Belli",1.9343
"3980","K Visscher",1.9341
"4094","W Lung",1.934
"5068","Ouassel Hared",1.934
"5177","Wael Zeidan",1.9334
"4140","David Segal",1.9333
"5256","Relja Fiser Dulic",1.9331
"3621","Gary Teagle",1.9331
"4951","Alexander Windisch",1.9331
"4460","C Mora",1.9327
"3039","Mauricio Doria Medina",1.9321
"5156","David Cardoza",1.9321
"3404","Lofo Ramiaramanana",1.9319
"3804","Gerry Perry",1.9317
"5604","Juan Sebastian Vivanco",1.9316
"4827","Barunur Rashid Bhuiyan",1.931
"5318","Thomas Haug",1.9309
"607","Lawrence Awopegba",1.9304
"4418","Bruno Capineri",1.9298
"5316","Gwinyai Chingoka",1.9294
"5509","Pavel Katliarov",1.9292
"4209","Vicente Castano",1.929
"5458","Vaja Uzakov",1.9276
"4005","Cliff Mayne",1.9273
"4608","Manuel Rodriguez",1.9268
"3673","Rupert Dorey",1.9266
"5680","Mike Urbanija",1.9265
"4197","Bertram Knowles",1.9264
"4167","Akira Motomura",1.9264
"253","Lars Olander",1.9254
"5607","Ivan Nedelko",1.925
"5120","Bjorn Munroe",1.925
"2900","Israel Morales",1.9249
"3817","Patricio Apey",1.9247
"3750","Richard Bray",1.9243
"5846","Soufiane El Mesbahi",1.9236
"5495","Revaz Osadze",1.9236
"5843","Muzammil Murtaza",1.9236
"3151","Nicolas Salama",1.9233
"1824","Fred Kangwa",1.9207
"3175","Dineshkanthan Thangarajah",1.9185
"4312","A El Ghani",1.9184
"620","Bernard Balleret",1.9183
"3647","Pancho Castillo",1.9181
"4814","Ian Peter Budge",1.9179
"3342","Jose Olivares",1.9177
"601","Diko Murdono",1.9175
"4730","Philippe Lacombrade",1.9172
"53","Jim Mcmanus",1.9149
"3622","R Campbell",1.9145
"4708","Stephan Medem",1.9144
"3834","U Warfield",1.9142
"1878","Norbert Oduor",1.9134
"4322","Cevdet Cika",1.9134
"5589","Slim Hamza",1.9121
"3676","Michael Marcin",1.9114
"5685","Christophe Tholl",1.9113
"4424","Stuart Sarnia",1.9104
"307","Nick Fleury",1.9094
"5641","Mousa Shanan Zayed",1.9077
"5390","Enzo Pigola",1.9077
"4724","Rotimi Akinloye",1.9076
"5835","Yasitha De Silva",1.9064
"3864","Butch Kirkorian",1.9059
"4090","Felix Morey",1.9058
"4103","Jeck Chu",1.9054
"1483","Peter Lindgren",1.9052
"5542","Dominic Pagon",1.9047
"4310","Dean Martin",1.9046
"3462","Mikelis Libietis",1.9042
"2622","Yew Ming Si",1.9037
"226","Robert Sherman",1.9022
"2154","Armando Perez",1.902
"4582","Eleuterio Martins",1.9014
"5570","Rajeev Rajapakse",1.9003
"3739","Ek Son Lee",1.898
"4386","Craig Venter",1.898
"987","Tetsu Kuramitsu",1.8971
"5346","Frederick Sundsten",1.8961
"4478","Noel Freitas",1.8955
"2080","Anthony Mills",1.8947
"2466","Erhan Oral",1.893
"3654","Cliff Montgomery",1.8925
"4062","U Thomas",1.8923
"812","Ludi Wijono",1.8908
"5024","Otakar Jurecka",1.8903
"291","Van Thanh Vo",1.8879
"3028","Timothy Neilly",1.8865
"4463","M Fallas",1.886
"3711","Luis Rojas",1.8854
"4187","B Dimalanta",1.8854
"5465","Abdul Mumin Babalola",1.885
"1105","Carlos Gomez",1.8846
"5163","Goran Sterijovski",1.8835
"5321","Nickolai Dyachok",1.8829
"1494","Alaaddin Karagoz",1.8817
"2322","Givi Samkharadze",1.8812
"5455","Ali Ismaeel",1.8804
"5017","Sergei Baranov",1.8802
"915","Takehiko Nishiwaki",1.8799
"1976","Milko Petkov",1.8795
"4661","Alfonso Mora",1.8795
"3700","Gary Kesl",1.8783
"4785","Brad Properjohn",1.8783
"4336","T Carey",1.878
"4448","A Difrancesco",1.878
"5254","Dmitry Vlasov",1.8773
"5425","Jason Sankey",1.8771
"5286","David Mullins",1.877
"2704","Joseph Victorino",1.8759
"4033","S Saggoni",1.8751
"4380","Akira Kawaguchi",1.8746
"4069","Glenn Hamilton",1.8743
"5265","Troy Stone",1.8737
"5325","Igor Levine",1.8734
"3042","Mohammed Al Nabhani",1.8729
"1458","Hajime Nihonmatsu",1.8729
"4679","Antony Emerson",1.8712
"1877","Kush Bhardwaj",1.8711
"4566","Mark Darby",1.871
"5038","Christophe Bosio",1.8703
"3886","Bob Brien",1.8703
"5748","Hernando Jose Escurra Isnardi",1.8692
"71","Alvaro Pena",1.8688
"2384","Alexander Lehnhoff",1.8686
"3729","George Deniau",1.8682
"5744","Daniel Windahl",1.8682
"3898","Allan Burns",1.868
"5164","Goran Bosalevski",1.8676
"3687","Ference Komaromi",1.8674
"5239","Juan Enrique Crosa",1.8665
"1732","Mahtabur Rahman",1.8658
"4321","Hocine Younes",1.8654
"5148","Ricardo Schlachter",1.8651
"5555","Vicente Elberto Anasta",1.8644
"3885","Ron Barnes",1.8644
"4646","Ichiro Nakanishi",1.8629
"4830","Abdul Hakim Jteli",1.8622
"5529","Andrei Ciumac",1.8619
"4880","Arne Georg Raabe",1.8617
"5200","Vasuthevan Ortchuan",1.8615
"5619","Carlos Taborga",1.8613
"4472","Joe Globisch",1.8606
"3863","Don Kierbow",1.8597
"972","Djamel Boudjemline",1.8597
"4416","Valerio Baiardo",1.8596
"5266","Tyler Mayers",1.8589
"4270","D Perensby",1.8584
"5715","Rudolfs Mednis",1.8583
"5378","Oscar Rodriguez Sanchez",1.8567
"5342","Pedro Braga",1.8562
"4603","Jacques Hervet",1.8551
"5746","Irakli Metreveli",1.8547
"5249","Iurie Gorban",1.8545
"5332","Christopher Eldon",1.8538
"3639","Joseph Rush",1.8526
"4431","Shoichi Tatsuno",1.8511
"3993","Fritz Schunck",1.8506
"4997","Sebastien Hette",1.849
"621","Luis Borfiga",1.8483
"2391","Shahab Hassani Nafez",1.8482
"596","Felix Ponte",1.848
"5100","Alexander Ofori",1.848
"4278","Sebti Bounaib",1.8474
"429","Thierry Brasseur",1.8471
"375","Raul Peralta",1.8469
"4384","Shanker Krishnan",1.8462
"3707","Pierre Dufour",1.8452
"398","Frank Schmitz",1.8441
"5424","Paris Gemouchidis",1.8427
"5590","Mohsen Hossein Zade",1.8422
"2763","Gabriel Montilla",1.8415
"4178","Michael Mooney",1.841
"4182","Ramon Funtera",1.8409
"5459","Luis Javier Cuellar Contreras",1.8407
"4286","B Chaffey",1.8377
"3876","Steve Fiske",1.8364
"4865","Orville Adams",1.8362
"5032","Adam Peterson",1.8336
"268","Jaidip Mukerjea",1.8331
"4699","Roselle Nilo Natividad",1.8326
"4477","Celso Sacomandi",1.8326
"5511","Charalampos Kapogiannis",1.8325
"4473","M Harner",1.8311
"8","Barry Phillips Moore",1.8311
"3201","Shahin Khaledan",1.8308
"265","Alfredo Vaz Pinto",1.8302
"3748","Jihad Khouayess",1.8286
"5118","Teo Susnjak",1.8279
"4037","Neil Golden",1.8276
"4494","X Menn",1.8271
"5307","Aziz Avganov",1.8265
"4866","Ola Jonsson J092",1.8259
"796","Carlos Alvarado",1.8255
"3424","Alex Diaz",1.824
"5074","Sofiane Rais Ali",1.8238
"422","Meer Mohammed Khan",1.8238
"5783","Philip Wilbert Major",1.8237
"5420","John El Khoury",1.8236
"4109","Jacky Wullur",1.8231
"1987","Christophe Boggetti",1.8231
"907","Bong Suk Kim",1.8231
"5626","Andres Molteni",1.8228
"3847","U Kolik",1.8219
"4421","Gaston Escofet",1.8216
"3686","Lance Lumsden",1.8201
"3504","Jordi Munoz Abreu",1.82
"606","Thompson Onibokun",1.8194
"4808","John Marinov",1.8192
"5175","Federico Camacho",1.8182
"5409","Elvis Henry",1.8172
"1860","Gil Kovalski",1.8171
"4351","B Kronruge",1.8168
"4098","Issa Khodai",1.8167
"3363","Sergis Kyratzis",1.8162
"3829","Leo Rolle",1.8153
"4905","Jerry Williams",1.8149
"5376","Sergio Rojas",1.8146
"3840","Piet Veentjer",1.8146
"3851","U Friscic",1.8145
"4822","Eyad Shahadeh",1.8145
"3777","Herbert Rapp",1.8141
"3909","Geoff Macdonald",1.8139
"3610","Bert Kearney",1.8137
"4542","Oscar Napout",1.8132
"4879","Wilfredo Henry Torriente",1.8131
"478","Mohammed Chinois El Achraoui",1.813
"4794","Johan Sandberg",1.8115
"3663","Lew Gerrard",1.8105
"5718","Mehdi Jdi",1.8104
"4324","Kristian Tammivuori",1.81
"5438","Jose Zunino",1.8089
"4014","I Brady",1.8086
"5819","Xavier Lawrence",1.8083
"5653","Tunde Segodo",1.8083
"5829","Amir Hossein Badi",1.8083
"1708","Hervoje Eterovic",1.8074
"5545","Sid Ali Akkal",1.8068
"4799","Hans Priller",1.8067
"2465","Kossi Loglo",1.8064
"3981","Frank Mcdonald",1.8054
"376","Francisco Truchi",1.8035
"673","Duy Bao Ta",1.8034
"5683","Russell Moseley",1.8029
"352","William Tym",1.8024
"4051","Gene Russo",1.8023
"4445","Thomas Furst",1.8021
"250","Michal Lewandowski",1.802
"5320","Tarek Ben Soltane",1.8019
"248","Eduardo Zuleta",1.8006
"4188","Robert Millington",1.8005
"5381","Thomas Drouet",1.7997
"4965","Adel Al Shatti",1.7973
"5132","Roland Theisen",1.7972
"4516","Jose Ayala",1.7959
"4153","Nur Gurak",1.7953
"2726","Salifu Mohammed",1.7952
"5691","Dinko Halachev",1.7952
"3767","Miecyslav Rybarczyk",1.7951
"5394","Mikk Irdoja",1.7943
"2633","Cristian Paiz",1.7931
"4368","Ola Hellgren",1.7919
"1718","Selvam Veerasingam",1.7911
"4369","Enrique Haro",1.7905
"5461","Mohamed Redha Ouahab",1.7901
"4913","Saleh Bushnaq",1.7898
"4623","Albert Teo",1.7882
"3667","Alan Frost",1.7876
"5338","Piero Demichelli",1.7872
"4840","Will Bull",1.7864
"382","Periclis Gavrilidis",1.7863
"5825","Peter August Anker",1.7862
"2985","Benito Jose Suriano",1.7862
"3321","Daniel Glancy",1.7861
"3770","John Peckskamp",1.7839
"4035","Ron Lehrner",1.7833
"4973","Adel Lahdhiri",1.7825
"5494","Nodar Itonishvili",1.7823
"3778","Roy Sprengelmeyer",1.7811
"5125","Jermaine Smith",1.7807
"5063","Graeme Foster",1.7807
"2122","Mark Markov",1.7792
"2064","Emmanuel Udozorh",1.779
"5198","Augusto Sanabria",1.7782
"5474","Candy Idoko",1.7781
"3979","Bill Glaves",1.7778
"3879","Carlos Junquet",1.7772
"5243","Serge Dakessian",1.7762
"4702","Juan Carlos Andrade",1.7752
"4642","Oded Yaacov",1.775
"4320","Fouad Kamel Boudjemline",1.7747
"1541","Antoine Beugre",1.7747
"2661","Kwasi Ahenkora",1.7742
"5530","Gvidas Sabeckis",1.7733
"3271","Wisnu Adi Nugroho",1.771
"4895","Stewart Doyle",1.7709
"4507","Nigel Sears",1.77
"5097","Vladimir Margalitadze",1.7688
"4337","Jorge Todero",1.7688
"5527","Philippos Tsangaridis",1.7674
"588","Najdo Abou Hassoun",1.7674
"4862","Furat Hammadi",1.7664
"4988","Rainer Falenti",1.765
"4528","Naomi Uemura",1.7647
"4574","Kaoru Maruyama",1.7639
"5652","Loic Didavi",1.7616
"5436","Roman Vogeli",1.7614
"5174","Lavaughn Munroe",1.7609
"5788","Anthony Susanto",1.7609
"5581","Felipe Rios",1.7601
"5208","Timo Fleischfresser",1.7591
"2764","Ricardo Gonzalez Diaz",1.7583
"4591","Abdul Rahman Ramlal",1.7583
"4896","Carlos Roberto Paez",1.7579
"3765","Francois Pierson",1.7572
"3635","John Allgood",1.7565
"4511","Marco Bellini",1.7553
"4180","Nick Boyne",1.7533
"5764","Tadas Babelis",1.7522
"463","Kiyoski Tanabe",1.7521
"4773","Mehdi Ben Ismail",1.7518
"2975","Rafael Arevalo",1.7507
"2855","Juan Sebastian Langton",1.7498
"3351","Juan Borba",1.7497
"5192","Kerlin Leon Zamora",1.7495
"5631","Anas Fattar",1.7491
"4527","Shinichi Nishino",1.749
"3702","Francesco Giordano",1.748
"5284","Harutyun Sofyan",1.7463
"5095","David Salvador Estepa",1.7462
"5576","Gino Meeuwsen",1.7461
"4904","Kyrian Nwokedi",1.7434
"836","Mustapha Dislam",1.7432
"4784","Joel Figueras",1.7409
"4654","Mark Long",1.7407
"3746","Suresh Melvani",1.74
"4376","Jeff Twist",1.7397
"3728","Bernard De Troye",1.7396
"1046","A Galbraith",1.7389
"3651","Edward Beards",1.7368
"1813","Mulari Dharan",1.7366
"5690","Quang Huy Ngo",1.7361
"4660","Guillermo Minutella",1.7361
"4903","Tetsuya Sato",1.7359
"5096","Ivo Lagzdins",1.7358
"4132","Yat Lung Ma",1.7357
"5334","Nigel Badza",1.7349
"5072","Goran Popov",1.7349
"271","Hussain Akbari",1.7347
"4619","Marcelo Grassi",1.7343
"5135","Steven Randjelovic",1.7336
"4011","U Walsh",1.7335
"4339","Raymond Pascale",1.733
"4601","Hichem Riani",1.7327
"3881","Carlos Romero",1.7327
"4309","Paul Smith",1.7317
"142","Anthony Bull",1.7316
"1833","Christopher Gatt",1.7313
"5639","Nikolai Fidirko",1.7312
"4887","Di Lin",1.731
"3632","Stanley Ellis",1.7308
"4146","Justin Obront",1.7297
"4517","Nigel Orourke",1.7292
"3982","U Koeck",1.7264
"4980","Rene Nicklisch",1.7264
"5029","Carlos Martin Navarro Vergara",1.7256
"1389","Mahader Hassan",1.7255
"4597","Victor Caballero",1.724
"2557","Hussain Al Ashwak",1.7231
"973","Thomas Randby",1.7206
"3755","Eduardo Soriano",1.7204
"4637","Madhusudhan Nair",1.7199
"4068","J Hill",1.7183
"5591","Mike Vermeer",1.7177
"3858","David Borelli",1.7175
"4915","Kodzo Apeti",1.717
"4806","Giovanni Lelli Mami",1.7162
"3679","Mac Clafin",1.715
"5389","Frank Condor",1.715
"4483","A Simcox",1.7145
"289","Raymundo Deyro",1.7143
"4901","Luc Ondobo",1.7143
"3681","Jack Darrah",1.7136
"4877","Rohit Rajpal",1.7131
"4272","B Larsen",1.7122
"5514","Eleftherios Christou",1.7113
"4089","A Uehara",1.7108
"264","Tarmo Jokinen",1.7102
"2237","Isaac Tetteh Quaye",1.7102
"5763","Marvin Moeller",1.7099
"5124","Sanjeev Tikaram",1.7095
"3936","John Burrman",1.7092
"3736","Adrien Viviani",1.7092
"4400","Gene Hamilton",1.7082
"4028","Rich Hillway",1.7074
"4501","Randolf Scheller",1.7073
"5092","Hector Nevares",1.7062
"4992","Constantinos Efremoglou",1.7058
"3946","Cedric Mason",1.7057
"2493","Anoosha Shahgholi",1.7057
"5250","Tigran Martirosyan",1.7054
"5548","Valentin Dimov",1.7045
"1492","Michael Nugent",1.7032
"3756","Heikki Hedman",1.702
"5855","Emil Reinberg",1.702
"5645","Jaan Kononov",1.7001
"3611","Takesji Tsujimoto",1.6998
"4572","Joel Hoffman",1.6973
"4762","Anthony Navarrosa",1.6971
"5302","Shahzad Khan",1.695
"3781","Glenn Mccoll",1.6949
"3698","Marco Gilardelli",1.694
"3845","U Futternecht",1.6939
"1490","Ioannis Kabakoglou",1.6933
"2905","Jesus Francisco Felix",1.6928
"3745","Abdul Rahman Bakar",1.6927
"3896","James Ferguson",1.6919
"2814","Irakli Ushangishvili",1.6919
"5780","Alexander Merino",1.6911
"4616","M Arenzon",1.6901
"780","James Mcardle",1.6901
"3623","Henry Ladyman",1.6898
"3114","Razlan Rawi",1.6887
"4967","Michael Shyjan",1.6887
"4164","Yashvin Shretta",1.6884
"4039","K Shimamura",1.6878
"4650","Shoichi Horiuchi",1.6876
"4561","Jan Svensen",1.6865
"3774","Carlos Schettwein",1.6862
"5456","Yasir Khan",1.6857
"2037","Abou Berthe",1.6844
"409","Ma Ilahi",1.684
"4952","Juan Rios",1.684
"4343","B Renault",1.6834
"5426","Igor Chaldounov",1.6829
"5513","George Kallis",1.6826
"5061","Malcolm Birch",1.6801
"3690","Jaime Subirats",1.6799
"4420","Roberto Meneschincheri",1.6794
"5217","Joji Miyao",1.6794
"4135","Quoc Tuan Dinh",1.6787
"4698","Victor Pereira",1.6776
"4436","H Hsu",1.6771
"5847","Yassir Kilani",1.6766
"4455","Andrzej Wisnieski",1.6766
"740","Abdel Ghani Mohammed",1.6757
"5643","Vijayant Malik",1.6751
"5244","Jamal Darmadi",1.6738
"5833","Muhammad Althaf Dhaifullah",1.6731
"4218","Selim Var",1.673
"5274","Hayk Hakobyan",1.6708
"3713","Jost Remmert",1.6706
"1628","Dawood Dawoodian",1.6688
"5417","Damion Johnson",1.6674
"4292","Chana Techasen",1.6671
"4093","Larry Moody",1.6665
"648","Bulent Altinkaya",1.6664
"5812","Matthew Foster Estwick",1.6644
"5671","Romain Bogaerts",1.6638
"5483","Abdulla Hajji",1.6633
"1341","Thierno Ly",1.6632
"645","Habib Saleh",1.6597
"2752","Lefteris Alexiou",1.6583
"844","Ilan Sher",1.6574
"5794","Hei Yin Andrew Li",1.6565
"5646","Marek Marksoo",1.6562
"355","B Moreau",1.6562
"3619","L Weatherhog",1.6561
"4267","D Gueddes",1.6561
"5441","Petros Baghdatis",1.6559
"5193","Jorge Tejada",1.6548
"4283","A Simmons",1.6547
"5720","Julian Saborio",1.6545
"2419","Seyed Akbar Taheri Rahaghi",1.6529
"4237","Elwyn Mccabe",1.6528
"310","Josef Stabholz",1.6525
"4864","Mark Webster",1.6516
"4215","Mustafa Gencsoy",1.6509
"4086","U Jadcyznski",1.6507
"1951","Jayendra Wijeyesekera",1.6505
"3889","Rob Cadwaller",1.6503
"2574","Nomi Qamar",1.6484
"431","Remzi Aydin",1.6478
"4263","Kasper Rud",1.6458
"5105","Henrik Andersson",1.6453
"5133","Irakli Kunchulia",1.6435
"4394","Bullus Hussaini",1.6422
"4163","Selim Rana",1.642
"3675","Mario Obando",1.641
"5730","Dmitrii Baskov",1.6408
"5437","Dekel Valtzer",1.6408
"834","Howard Schoenfield",1.6395
"4059","U Tovey",1.6393
"4102","K Tsui",1.6391
"5525","Dario Acosta",1.6391
"4860","Fabio Sical",1.6367
"249","Claude De Gronckel",1.6362
"3668","Keith Arejo",1.6357
"4070","Richard Stott",1.6352
"4176","G Harris",1.6324
"3618","J May",1.6321
"4275","R Kiesling",1.6305
"5577","Adrian Forberg Skogeng",1.6303
"4374","Abraham Sojo",1.6303
"1639","Robert Dolan",1.6294
"5288","Trevor Spracklin",1.6264
"4105","William Koo",1.6255
"2018","Terence Chia",1.6251
"4231","Poh Seng Tan",1.6218
"4669","Elias Bramly",1.6201
"1716","Hani Al Ali",1.6198
"3693","Giorgio Bologna",1.6194
"4341","D Savid",1.6192
"2298","Syed Nasir Sherazi",1.6184
"718","Nicolas Kelaidis",1.6178
"4225","Vartan Tetikbas",1.6171
"4363","Luis Felipe Silva",1.6163
"4371","Carlos Lopez",1.6155
"5002","Ju Min Lam",1.6148
"3853","U Markoff",1.6131
"1963","Emad Abou Hamdeh",1.6127
"4741","Henry Somerville",1.6119
"4848","Tertius Reynders",1.6116
"4503","Ricky Diaz",1.6104
"1188","Rudy Foo",1.6099
"5571","Cyril Jacobe",1.6094
"1890","Dermot Sweeney",1.6093
"3318","Luciano Ramazzini",1.6089
"3735","Issa Khodaei",1.6089
"5237","Juan Carlos Gonzalez",1.6083
"4950","Loucas Christophides",1.6077
"5770","Andreas Bjerrehus",1.6074
"5090","Rafael Goscinny",1.6072
"3929","Dick Johnson",1.606
"2984","Edgar Hernandez Perez",1.6054
"5499","Philippe Grandjean",1.6048
"3638","Myron Franks",1.602
"3958","R Sender",1.6017
"4909","Khalid Hussain Fitiani",1.6006
"4931","Mohammed Rahizam Abdul Rahim",1.6002
"5492","Mahmoud Nader Al Baloushi",1.6002
"2486","Hazuan Hizan",1.5996
"4412","Yassine Amier",1.5991
"5040","Gitanas Mazonas",1.5988
"3680","Butch Palmer",1.598
"5159","Pedro Leao",1.5969
"4166","Kemal Anbar",1.5967
"2700","Gwinyai Tongoona",1.596
"3952","Carlos Suero",1.5959
"5202","Adam Jaya",1.5957
"3751","Eduardo Gorostiaga",1.5945
"3691","Alfredo Acuna",1.5942
"3734","Jan Hajer",1.5941
"4906","Christian Collange",1.5939
"5099","Nortay Dowuona",1.5921
"3901","Mario Laborde",1.5907
"5339","Favel Antonio Freyre Perdomo",1.5901
"3695","Allan Skelton",1.5901
"4356","P Gerads",1.5896
"4038","Bryan Borea",1.5888
"3715","Matthias Mauritz",1.5882
"213","Denis Grozdanovitch",1.5872
"3976","Ben Bishop",1.5865
"433","Yehoshua Shalem",1.5859
"4315","Jean Pierre Richer",1.5858
"1904","Tung Yi Kho",1.5857
"3692","Gianni Capozza",1.5853
"5534","Nemanja Kontic",1.5849
"4279","Moussa Said",1.5835
"3367","Warit Sornbutnark",1.5822
"4385","Sergei Leonjuk",1.5818
"4693","Karim Fliss",1.5809
"4820","Alexander Schad",1.5803
"1491","Alain Brichant",1.58
"3954","Fu Shun Tang",1.5798
"721","Gustavo Stapf",1.5789
"4558","Raouf Ben Farhat",1.5787
"1907","Bader Mohammed Almuqail",1.5784
"1625","Hassan El Arousy",1.5765
"5382","Stanislav Bykov",1.5757
"2098","Kim Huat Khoo",1.5749
"5765","Dac Tien Nguyen",1.5747
"5298","Leroy Tujeehut",1.5741
"5785","Justin Lunn",1.5733
"4319","Alan Chandronnait",1.5724
"4296","Colon Nunez",1.571
"3887","Rob Danner",1.5702
"3916","Maurizio Bonaiti",1.57
"1410","Alkis Papamichael",1.5691
"4066","U Pickthall",1.5688
"5230","Mohammed Rajan Sundera Karuppiah",1.5686
"4949","Teza Simunyola",1.5683
"3652","John Williams",1.5659
"4897","Lionel Eli",1.5651
"5248","Victor Ribas",1.5648
"4205","Don Brosseau",1.5639
"5487","Rami Osman",1.5628
"5235","Antonio Van Grichen",1.5627
"5086","Tawfiq Moafa",1.5609
"5127","Christopher Lai",1.5598
"1707","Oscar Blacutt",1.5591
"4667","Miloud Doumbia",1.5591
"539","Finn Dag Jagge",1.5581
"5498","Roman Margoulis",1.5575
"5140","Paul Harsanyi",1.5563
"715","Joao Lagos",1.5557
"4446","J Gordon",1.5554
"3848","Andrew Rae",1.5546
"5150","Juan Francisco Barragan",1.5533
"4107","Widyo Tetuko",1.5529
"3786","Robin Fry",1.5523
"619","Bien Dimalanta",1.5503
"4161","Bill Drake",1.5472
"3222","Gabriel Flores Ruiz",1.5469
